Wall time,Step,Value
1639818186.2904787,0,0.06053220480680466
1639818200.9817991,1,0.04926116764545441
1639818215.7475274,2,0.045874807983636856
1639818230.5839179,3,0.04227443039417267
1639818245.5325558,4,0.04107704013586044
1639818261.1855867,5,0.0395917072892189
1639818276.35914,6,0.0391223169863224
1639818291.6703749,7,0.03823572024703026
1639818306.5351439,8,0.037853628396987915
1639818321.6503675,9,0.03803817555308342
1639818336.6282182,10,0.036875560879707336
1639818351.7028613,11,0.03903401643037796
1639818366.9063792,12,0.03908978030085564
1639818382.0002792,13,0.03926606848835945
1639818397.205669,14,0.0390290729701519
1639818412.150702,15,0.04182545468211174
1639818427.1746528,16,0.03824213519692421
1639818444.1184838,17,0.03665955737233162
1639818466.533225,18,0.03660336136817932
1639818489.594046,19,0.03635534644126892
1639818512.5666032,20,0.035603057593107224
1639818535.5696056,21,0.0356171689927578
1639818557.5795739,22,0.035389114171266556
1639818580.3452024,23,0.03525111451745033
1639818603.2143662,24,0.03483181074261665
1639818626.072668,25,0.035316310822963715
1639818649.0345683,26,0.03569427505135536
1639818671.779655,27,0.038646239787340164
1639818694.3718526,28,0.04173165559768677
1639818717.0095983,29,0.038610126823186874
1639818739.9455,30,0.036667194217443466
1639818762.8359444,31,0.037538737058639526
1639818785.7971084,32,0.03545139357447624
1639818807.9330006,33,0.03650109842419624
1639818829.5579584,34,0.037227749824523926
1639818851.3600821,35,0.03549773991107941
1639818872.564804,36,0.03477281332015991
1639818893.3641872,37,0.03424537926912308
1639818914.977209,38,0.034541189670562744
1639818936.7298992,39,0.03668570891022682
1639818958.5634613,40,0.03445238620042801
1639818980.2353203,41,0.03412850946187973
1639819001.751584,42,0.03335968032479286
1639819024.2038043,43,0.03333169221878052
1639819045.0097575,44,0.033476315438747406
1639819067.126751,45,0.03321900963783264
1639819089.0878632,46,0.032522812485694885
1639819111.2808237,47,0.03418349474668503
1639819133.2034059,48,0.03323519229888916
1639819155.3730855,49,0.03308526799082756
1639819177.089767,50,0.0324346125125885
1639819198.6470444,51,0.037743158638477325
1639819220.5676868,52,0.032950036227703094
1639819242.0264666,53,0.03382926434278488
1639819263.3487098,54,0.03331559896469116
1639819284.8411198,55,0.03199524059891701
1639819306.3699672,56,0.03186950832605362
1639819327.8087573,57,0.031905561685562134
1639819349.1492157,58,0.03299228474497795
1639819370.4041758,59,0.03286076709628105
1639819392.2837381,60,0.03262124955654144
1639819413.3381534,61,0.0318833626806736
1639819434.9546008,62,0.032201338559389114
1639819457.1126442,63,0.031645890325307846
1639819479.0741053,64,0.03160388395190239
1639819500.7197719,65,0.03173069655895233
1639819522.4225385,66,0.03182615339756012
1639819544.1298754,67,0.031250957399606705
1639819564.3720245,68,0.0313534215092659
1639819583.899339,69,0.03221748769283295
1639819603.143662,70,0.03170642629265785
1639819622.939797,71,0.03131547197699547
1639819642.799983,72,0.03087134100496769
1639819662.5999854,73,0.030818279832601547
1639819682.4827633,74,0.030823862180113792
1639819702.5677135,75,0.03083718568086624
1639819721.9951305,76,0.03068155236542225
1639819742.0838835,77,0.030607396736741066
1639819761.7772706,78,0.030572710558772087
1639819781.7850924,79,0.030663413926959038
1639819801.692294,80,0.03059801273047924
1639819822.136242,81,0.030478743836283684
1639819840.7120032,82,0.030570894479751587
1639819858.8262768,83,0.03051907755434513
1639819876.7345428,84,0.030410660430788994
1639819893.1845813,85,0.030380789190530777
1639819911.6477888,86,0.030322562903165817
1639819927.3764548,87,0.030328674241900444
1639819944.5321546,88,0.030351364985108376
1639819960.6171622,89,0.030357714742422104
