Wall time,Step,Value
1625213406.5319996,0,0.028124166652560234
1625213423.0231633,1,0.018544567748904228
1625213440.0173008,2,0.015797151252627373
1625213456.6905808,3,0.014359015971422195
1625213473.7348146,4,0.013402381911873817
1625213490.5716612,5,0.012384398840367794
1625213506.6085684,6,0.011442579329013824
1625213522.4375043,7,0.010967652313411236
1625213539.0683587,8,0.010363143868744373
1625213555.3252263,9,0.00974799320101738
1625213571.3808146,10,0.009279952384531498
1625213588.2428339,11,0.008647064678370953
1625213604.6908665,12,0.008080532774329185
1625213621.1539125,13,0.007838062010705471
1625213636.8498518,14,0.007313159294426441
1625213653.2894294,15,0.007023007608950138
1625213670.0706906,16,0.006456371862441301
1625213685.9853399,17,0.006147857289761305
1625213701.7392054,18,0.005808042827993631
1625213717.609483,19,0.005502971354871988
1625213733.787731,20,0.005165765527635813
1625213749.7405267,21,0.004760637879371643
1625213766.4355848,22,0.004483006428927183
1625213783.2588077,23,0.004285189788788557
1625213798.9999502,24,0.003970728255808353
1625213814.7245133,25,0.003716988954693079
1625213831.538281,26,0.0035214677918702364
1625213847.5356379,27,0.0033213559072464705
1625213863.4084983,28,0.0030558269936591387
1625213879.1482177,29,0.00298373238183558
1625213895.0413804,30,0.002683355938643217
1625213910.8640707,31,0.0026126177981495857
1625213926.840852,32,0.0024082281161099672
1625213942.6726694,33,0.0022889748215675354
1625213958.37111,34,0.00219497038051486
1625213974.3248546,35,0.002065075095742941
1625213990.9305131,36,0.0019557334017008543
1625214006.7479024,37,0.0019057575846090913
1625214022.579786,38,0.0018076839623972774
1625214038.224924,39,0.0017195220571011305
1625214054.5311098,40,0.0016472189454361796
1625214071.0813398,41,0.0015553010161966085
1625214086.866636,42,0.0015396509552374482
1625214103.5729036,43,0.0014736078446730971
1625214119.3346252,44,0.001408712356351316
1625214135.3875895,45,0.0013924362137913704
1625214151.2356975,46,0.0013430864783003926
1625214167.715369,47,0.0013051090063527226
1625214183.7758734,48,0.001297701383009553
1625214199.665826,49,0.0012211204739287496
1625214216.1800327,50,0.001217573182657361
1625214232.2271447,51,0.0011645716149359941
1625214248.3969066,52,0.0011583116138353944
1625214264.2186918,53,0.001158624654635787
1625214280.0687032,54,0.0011490259785205126
1625214296.1786788,55,0.001129724201746285
1625214312.011139,56,0.0011191865196451545
1625214327.8339698,57,0.0010992587776854634
1625214344.0990055,58,0.0010894514853134751
1625214360.3508594,59,0.0010732797672972083
1625214376.0906386,60,0.0010891384445130825
1625214392.0590286,61,0.0010757837444543839
1625214408.065281,62,0.0010829827515408397
1625214423.9336824,63,0.001074636122211814
