Wall time,Step,Value
1653551385.5484471,0,0.39094218611717224
1653551394.5088308,1,0.5957198143005371
1653551403.5453799,2,0.6507912874221802
1653551412.475362,3,0.6657151579856873
1653551421.293746,4,0.67701655626297
1653551429.1725914,5,0.6647970080375671
1653551436.6034536,6,0.6981337070465088
1653551445.2865763,7,0.6953625679016113
1653551454.2852821,8,0.7115718722343445
1653551463.1217246,9,0.7157118320465088
1653551471.9200177,10,0.7251268625259399
1653551480.462002,11,0.7274472713470459
1653551489.3704882,12,0.7136418223381042
1653551497.397549,13,0.7326889634132385
1653551505.583783,14,0.723557710647583
1653551514.2463715,15,0.6952958106994629
1653551522.86797,16,0.722322404384613
1653551532.1381137,17,0.733323335647583
1653551541.2475483,18,0.7292501330375671
1653551550.8076365,19,0.7354099750518799
1653551559.681718,20,0.7369791865348816
1653551568.1566503,21,0.7433226704597473
1653551576.6155953,22,0.7488314509391785
1653551585.3835664,23,0.7169137001037598
1653551593.9775069,24,0.7262787222862244
1653551602.8915613,25,0.7410690188407898
1653551611.4561183,26,0.747679591178894
1653551619.957972,27,0.7507011294364929
1653551628.8881283,28,0.754273533821106
1653551637.3141053,29,0.7553919553756714
1653551645.4172254,30,0.7567107081413269
1653551654.0656812,31,0.7440905570983887
1653551662.6300888,32,0.7449418902397156
1653551667.07155,33,0.7483306527137756
1653551675.4757855,34,0.7482972741127014
1653551683.9742517,35,0.7627537250518799
1653551692.9151938,36,0.761184573173523
1653551697.3744707,37,0.7629373669624329
1653551705.743809,38,0.7647736668586731
1653551714.2333293,39,0.7624699473381042
1653551718.6964061,40,0.763338029384613
1653551727.2311258,41,0.7652410268783569
1653551735.784763,42,0.7664763331413269
1653551744.7016482,43,0.7676615715026855
1653551753.177719,44,0.7689303159713745
1653551762.0497754,45,0.7704493999481201
1653551770.1763349,46,0.7665598392486572
1653551779.150855,47,0.7669604420661926
1653551787.9086885,48,0.7728365659713745
1653551797.0263703,49,0.7723524570465088
1653551805.7682865,50,0.7753739356994629
1653551814.61173,51,0.7738882303237915
1653551823.0503116,52,0.7753405570983887
1653551831.7941294,53,0.7728198170661926
1653551840.6885364,54,0.7762252688407898
1653551849.1542072,55,0.7748063802719116
1653551858.0099857,56,0.7762085795402527
1653551866.3980153,57,0.7769097089767456
1653551874.7650445,58,0.7778445482254028
1653551883.2511077,59,0.7771434187889099
1653551892.088623,60,0.7781783938407898
1653551900.6774895,61,0.7774605751037598
1653551909.6131968,62,0.7773938179016113
1653551918.2995293,63,0.7775941491127014
