Wall time,Step,Value
1618393640.433391,0,0.0669017881155014
1618393658.048139,1,0.04526934400200844
1618393675.6134925,2,0.040400706231594086
1618393693.0841599,3,0.03645266219973564
1618393710.5576985,4,0.03413867950439453
1618393728.0928292,5,0.030680999159812927
1618393745.7216852,6,0.029017524793744087
1618393763.1708379,7,0.02713615633547306
1618393780.554807,8,0.025440994650125504
1618393798.047227,9,0.023386379703879356
1618393815.5282354,10,0.023015445098280907
1618393833.1002257,11,0.021188847720623016
1618393850.6065948,12,0.020581189543008804
1618393868.2650747,13,0.018471714109182358
1618393885.8466914,14,0.016919933259487152
1618393903.29282,15,0.0155944200232625
1618393920.8905623,16,0.01461638044565916
1618393938.4360287,17,0.014035079628229141
1618393955.9206088,18,0.012178146280348301
1618393973.4034796,19,0.011348460800945759
1618393990.9996276,20,0.009865324012935162
1618394008.5449722,21,0.009214256890118122
1618394026.0926468,22,0.007512436248362064
1618394043.7101266,23,0.0077988216653466225
1618394061.3488336,24,0.007303531281650066
1618394078.9817102,25,0.005921475123614073
1618394096.5231383,26,0.005323396064341068
1618394113.9797697,27,0.004983316175639629
1618394131.5284402,28,0.004465443082153797
1618394149.0543995,29,0.004462758544832468
1618394166.5891511,30,0.003943813033401966
1618394184.1020687,31,0.003372230101376772
1618394201.6397765,32,0.0035115026403218508
1618394219.108976,33,0.0031034210696816444
1618394236.6056879,34,0.002885483903810382
1618394254.0833015,35,0.0025370302610099316
1618394271.6868875,36,0.0026469151489436626
1618394289.2110567,37,0.0021908495109528303
1618394306.706864,38,0.002004706533625722
1618394324.346391,39,0.001694333739578724
1618394341.9152508,40,0.0015655738534405828
1618394359.416404,41,0.0014572145882993937
1618394377.1226654,42,0.0013455003499984741
1618394394.6194518,43,0.0016553563764318824
1618394412.1704133,44,0.001611416577361524
1618394429.850307,45,0.001446797396056354
1618394447.287563,46,0.0012323636328801513
1618394464.6959321,47,0.0012692073360085487
1618394482.4083722,48,0.001290567684918642
1618394500.0102215,49,0.0010086819529533386
