Wall time,Step,Value
1639818147.0279639,0,59.1329460144043
1639818150.6992567,1,66.85697174072266
1639818154.3232782,2,69.3409423828125
1639818158.110532,3,70.79827880859375
1639818161.8794522,4,71.74312591552734
1639818165.4314065,5,72.21053314208984
1639818169.1748283,6,72.74806213378906
1639818172.8190198,7,73.02350616455078
1639818176.7137954,8,73.35903930664062
1639818180.7287807,9,73.65785217285156
1639818184.7058156,10,73.93663024902344
1639818188.8066728,11,74.29219818115234
1639818193.374841,12,74.33894348144531
1639818198.6675534,13,74.5108871459961
1639818203.6742136,14,74.72455596923828
1639818209.0337367,15,74.78632354736328
1639818214.0504773,16,74.91820526123047
1639818219.0850854,17,75.08013153076172
1639818224.0734386,18,75.19865417480469
1639818229.463679,19,75.32552337646484
1639818234.2704697,20,75.50080108642578
1639818239.3215716,21,75.48243713378906
1639818244.2838295,22,75.74786376953125
1639818249.5042794,23,75.7762451171875
1639818254.5600498,24,75.89476776123047
1639818259.8137722,25,75.8129653930664
1639818264.7863338,26,76.04834747314453
1639818269.9936264,27,76.07171630859375
1639818275.1378505,28,76.15852355957031
1639818280.0939963,29,76.21026611328125
1639818285.1148963,30,76.23697662353516
1639818290.3639972,31,76.24031829833984
1639818295.3344858,32,76.38053894042969
1639818300.6098483,33,76.35717010498047
1639818305.7198715,34,76.40057373046875
1639818310.8730774,35,76.50907897949219
1639818315.7638245,36,76.39222717285156
1639818321.0236425,37,76.4556655883789
1639818325.851455,38,76.45232391357422
1639818330.9960022,39,76.54080200195312
1639818336.2249072,40,76.57585144042969
1639818341.2394319,41,76.67100524902344
1639818346.348547,42,76.67267608642578
1639818351.6609755,43,76.69938659667969
1639818356.862234,44,76.71942138671875
1639818362.2515545,45,76.78118133544922
1639818367.2309465,46,76.71440887451172
1639818372.2632802,47,76.87633514404297
1639818377.3518128,48,76.88802337646484
1639818382.4558167,49,76.86631774902344
1639818387.433647,50,76.91473388671875
1639818392.7024841,51,77.04827880859375
1639818397.7695627,52,76.90304565429688
1639818402.8120947,53,77.06163024902344
1639818407.986703,54,76.95479583740234
1639818413.1091597,55,77.14509582519531
1639818418.0737784,56,77.11170959472656
1639818423.451119,57,77.086669921875
1639818428.5105705,58,77.1534423828125
1639818433.7155938,59,77.1083755493164
1639818440.6479406,60,77.1434326171875
1639818450.7194753,61,77.19684600830078
1639818462.9311576,62,77.15010833740234
1639818475.0477977,63,77.16513061523438
1639818487.659809,64,77.23357391357422
1639818499.6445668,65,77.09168243408203
1639818512.0115428,66,77.2419204711914
1639818524.5872931,67,77.28865814208984
1639818537.23531,68,77.3036880493164
1639818547.80568,69,77.21688079833984
1639818560.7270558,70,77.27363586425781
1639818572.698421,71,77.23190307617188
1639818584.576791,72,77.2502670288086
1639818597.213476,73,77.22689819335938
1639818609.1045454,74,77.26028442382812
1639818620.944514,75,77.2469253540039
1639818633.584551,76,77.32872772216797
1639818646.2949383,77,77.32705688476562
1639818658.0151043,78,77.32371520996094
1639818670.5670574,79,77.27196502685547
1639818682.785967,80,77.3086929321289
1639818694.9643767,81,77.29199981689453
1639818706.982892,82,77.30702209472656
1639818719.2112153,83,77.3120346069336
1639818731.2727654,84,77.2419204711914
1639818743.5853546,85,77.2452621459961
1639818756.2912238,86,77.24359130859375
1639818768.9549723,87,77.34375
1639818781.353089,88,77.26361846923828
1639818793.2145057,89,77.32872772216797
