Wall time,Step,Value
1625214575.9468212,0,0.8175080418586731
1625214587.7961864,1,0.8843816518783569
1625214599.6003904,2,0.9017595052719116
1625214611.4355447,3,0.9112580418586731
1625214623.2678423,4,0.9191206097602844
1625214635.153479,5,0.9237279891967773
1625214647.0842936,6,0.9301215410232544
1625214658.1724467,7,0.9357138276100159
1625214669.887809,8,0.939269483089447
1625214680.997624,9,0.943175733089447
1625214692.166686,10,0.9470652937889099
1625214703.2510288,11,0.9511885643005371
1625214714.9861755,12,0.9542935490608215
1625214726.1035624,13,0.9562466740608215
1625214737.870951,14,0.9601195454597473
1625214749.6859686,15,0.9620893597602844
1625214761.396151,16,0.9647603034973145
1625214772.4820688,17,0.9683994650840759
1625214784.186697,18,0.9701522588729858
1625214796.0587232,19,0.9734241366386414
1625214807.0672104,20,0.9756944179534912
1625214818.188662,21,0.9770299196243286
1625214829.3362436,22,0.9803519248962402
1625214841.085981,23,0.9815537929534912
1625214852.270669,24,0.9825220108032227
1625214863.3217561,25,0.9850093722343445
1625214874.9685745,26,0.9856269955635071
1625214886.826332,27,0.9876468777656555
1625214897.8938942,28,0.9890491366386414
1625214909.0090945,29,0.9890992045402527
1625214920.109222,30,0.990050733089447
1625214931.280063,31,0.9913862347602844
1625214942.3800108,32,0.9924045205116272
1625214953.4953098,33,0.993088960647583
1625214964.5957365,34,0.9937232732772827
1625214975.71932,35,0.9940571784973145
1625214986.8517056,36,0.9947583079338074
1625214998.7056253,37,0.9953091740608215
1625215009.8721414,38,0.9952591061592102
1625215020.8825731,39,0.9959769248962402
1625215032.0222185,40,0.9962940812110901
1625215043.170349,41,0.9962440133094788
1625215054.8292902,42,0.996461033821106
1625215065.9519844,43,0.9965945482254028
1625215076.9715378,44,0.9970619678497314
1625215088.147383,45,0.9970285892486572
1625215099.8931015,46,0.9971287250518799
1625215110.9959998,47,0.99732905626297
1625215121.9856977,48,0.9973457455635071
1625215133.1174343,49,0.9974291920661926
1625215144.2700667,50,0.9973624348640442
1625215155.406913,51,0.9974793195724487
1625215166.49529,52,0.9977297186851501
1625215177.6348526,53,0.9976963400840759
1625215188.7674022,54,0.997679591178894
1625215199.7948499,55,0.9977964758872986
1625215210.9103699,56,0.9977964758872986
1625215222.067018,57,0.9977630972862244
1625215233.188012,58,0.9978465437889099
1625215244.213547,59,0.9979467391967773
1625215255.2839863,60,0.9978465437889099
1625215266.3085592,61,0.997679591178894
1625215277.476071,62,0.9977464079856873
1625215288.5540311,63,0.9980134963989258
