Wall time,Step,Value
1625214575.9465845,0,0.028574783354997635
1625214587.7959445,1,0.018645457923412323
1625214599.6001625,2,0.015791621059179306
1625214611.4352973,3,0.014231625013053417
1625214623.2676122,4,0.013029180467128754
1625214635.1532307,5,0.012326806783676147
1625214647.0841846,6,0.011381857097148895
1625214658.1722813,7,0.01065913774073124
1625214669.8877301,8,0.01012046355754137
1625214680.9974012,9,0.009601508267223835
1625214692.166451,10,0.008974567987024784
1625214703.2508166,11,0.008421078324317932
1625214714.9859812,12,0.007974217645823956
1625214726.1033514,13,0.007720060646533966
1625214737.8708203,14,0.007151024881750345
1625214749.6857584,15,0.006835728883743286
1625214761.3959193,16,0.006538482382893562
1625214772.481843,17,0.006089222151786089
1625214784.186479,18,0.005714664235711098
1625214796.0585077,19,0.005295765120536089
1625214807.0670087,20,0.004981929436326027
1625214818.1884465,21,0.0047830697149038315
1625214829.3361022,22,0.004377524834126234
1625214841.0857913,23,0.004153312183916569
1625214852.2704444,24,0.003973962739109993
1625214863.321564,25,0.003674212144687772
1625214874.968377,26,0.003497053636237979
1625214886.8261192,27,0.003208884270861745
1625214897.8936858,28,0.0030123197939246893
1625214909.008883,29,0.0029387646354734898
1625214920.1090102,30,0.002760458504781127
1625214931.2799501,31,0.0025758922565728426
1625214942.3798187,32,0.0023885092232376337
1625214953.4951284,33,0.0022698817774653435
1625214964.5955248,34,0.002171390922740102
1625214975.7191033,35,0.002026993315666914
1625214986.851496,36,0.0019402919569984078
1625214998.7054217,37,0.0018546341452747583
1625215009.8718922,38,0.001779931248165667
1625215020.8823636,39,0.0016842572949826717
1625215032.02201,40,0.0016153971664607525
1625215043.1701455,41,0.0015475803520530462
1625215054.8291855,42,0.0015087681822478771
1625215065.951778,43,0.0014446030836552382
1625215076.9713686,44,0.0013839852763339877
1625215088.1471534,45,0.0013432950945571065
1625215099.8928862,46,0.0013312967494130135
1625215110.995789,47,0.0012923803878948092
1625215121.9854856,48,0.0012550288811326027
1625215133.1172154,49,0.0012584718642756343
1625215144.269852,50,0.0012201814679428935
1625215155.4067078,51,0.001199523452669382
1625215166.4951015,52,0.0011614416725933552
1625215177.6346366,53,0.0011242988985031843
1625215188.767186,54,0.0011235685087740421
1625215199.7946424,55,0.0011147002223879099
1625215210.9101639,56,0.001094563864171505
1625215222.0668936,57,0.0010890341363847256
1625215233.1878097,58,0.0010822524782270193
1625215244.2133338,59,0.0010600293753668666
1625215255.2837777,60,0.0010631594341248274
1625215266.3083506,61,0.0010783921461552382
1625215277.4759014,62,0.0010557516943663359
1625215288.5538898,63,0.0010632637422531843
